Ticket_ID,Created_Date,Resolved_Date,Support_Team,Support_Engineer,Application_Module,Issue_Category,Priority,Ticket_Status,Resolution_Days,SLA_Target_Days,SLA_Status,CSAT_Score
TKT00240,2024-02-25,,Integration Support,Manish,Payments,Data Issue,HIGH,Pending client,,2,,
TKT00241,2024-09-01,,Database Support,Sandeep,Login,Configuration Issue,Medium,Pending Client,,3,,
TKT00242,2024-02-19,,Integration Support,Divya,Orders,Configuration Issue,critical,In Progress,,1,,
TKT00243,2024-09-16,,Application Support,Amit,Payments,Bug,HIGH,Pending client,,2,,
TKT00244,2024-07-28,2024-07-29,Integration Support,Pooja,Orders,Performance Issue,Critical,resolved,1.0,1,Met,3.0
TKT00245,2024-11-03,2024-11-05,Database Support,Sandeep,Payments,Configuration Issue,critical,closed,2.0,1,Breached,3.0
TKT00246,2024-12-08,2024-12-08,Integration Support,Pooja,Payments ,Configuration Issue,Medium,resolved,0.0,3,Met,3.0
TKT00247,2024-05-24,,Infrastructure Support,Naveen,User Management,Data Issue,High,Open,,2,,
TKT00248,2024-04-05,,Infrastructure Support,Kiran,API Integration,Data Issue,critical,Pending client,,1,,
TKT00249,2024-02-06,2024-02-08,Application Support,Amit,User Management,Performance Issue,Medium,closed,2.0,3,Met,3.0
TKT00250,2024-02-25,,Integration Support,Divya,User Management ,Bug,High,Open,,2,,
TKT00251,2024-11-12,2024-11-12,Database Support,Vikram,Payments,Bug,critical,Resolved,0.0,1,Met,
TKT00252,2024-01-10,,Application Support,Rahul,Login,Configuration Issue,High,Open,,2,,
TKT00253,2024-05-19,2024-05-19,Application Support,Amit,Login,Configuration Issue,Critical,closed,0.0,1,Met,5.0
TKT00254,2024-03-11,2024-03-13,Integration Support,Arjun,Login,Bug,HIGH,resolved,2.0,2,Met,3.0
TKT00255,2024-07-18,,Infrastructure Support,Harish,Payments,Bug,Low,In Progress,,5,,
TKT00256,2024-07-24,2024-07-27,Application Support,Sneha,Login,Data Issue,High,resolved,3.0,2,Breached,3.0
TKT00257,2024-09-21,2024-09-22,Integration Support,Divya,User Management,Bug,High,Resolved,1.0,2,Met,4.0
TKT00258,2024-04-05,2024-04-06,Infrastructure Support,Naveen,Orders,Bug,Medium,closed,1.0,3,Met,3.0
TKT00259,2024-08-20,2024-08-21,Application Support,Priya,Payments ,Performance Issue,HIGH,Closed,1.0,2,Met,3.0
TKT00260,2024-01-19,2024-01-25,Integration Support,Tarun,Orders ,Access Issue,low,closed,6.0,5,Breached,3.0
TKT00261,2024-06-26,2024-06-30,Database Support,Vikram,Orders,Bug,High,Resolved,4.0,2,Breached,
TKT00262,2024-03-16,,Integration Support,Arjun,Reporting,Access Issue,Medium,Open,,3,,
TKT00263,2024-05-04,2024-05-04,Integration Support,Divya,User Management,Data Issue,High,closed,0.0,2,Met,4.0
TKT00264,2024-07-06,2024-07-11,Database Support,Neha,Payments,Access Issue,Low,Open,5.0,5,Met,
TKT00265,2024-06-19,2024-06-22,Infrastructure Support,Harish,Orders,Bug,critical,resolved,3.0,1,Breached,
TKT00266,2024-05-02,,Infrastructure Support,Naveen,Orders,Configuration Issue,low,Pending client,,5,,
TKT00267,2024-01-12,2024-01-16,Integration Support,Pooja,Orders,Bug,low,Resolved,4.0,5,Met,5.0
TKT00268,2024-08-13,2024-08-18,Infrastructure Support,Naveen,User Management,Performance Issue,low,Pending client,5.0,5,Met,
TKT00269,2024-06-29,2024-07-03,Database Support,Anjali,Reporting,Data Issue,Low,Resolved,4.0,5,Met,5.0
TKT00270,2024-11-18,2024-11-21,Integration Support,Tarun,Login ,Performance Issue,High,Resolved,3.0,2,Breached,1.0
TKT00271,2024-08-01,2024-08-01,Application Support,Sneha,Reporting,Access Issue,critical,Pending Client,0.0,1,Met,
TKT00272,2024-06-29,,Infrastructure Support,Harish,API Integration,Performance Issue,High,Pending Client,,2,,
TKT00273,2024-08-15,,Infrastructure Support,Meena,Login,Performance Issue,HIGH,Pending Client,,2,,
TKT00274,2024-04-28,2024-04-29,Database Support,Neha,User Management,Performance Issue,Medium,closed,1.0,3,Met,4.0
TKT00275,2024-01-14,2024-01-16,Database Support,Rohit,Payments,Performance Issue,Critical,Closed,2.0,1,Breached,2.0
TKT00276,2024-09-21,,Integration Support,Tarun,User Management,Performance Issue,Medium,In Progress,,3,,
TKT00277,2024-04-27,2024-04-28,Integration Support,Divya,Login,Bug,Medium,closed,1.0,3,Met,5.0
TKT00278,2024-08-13,2024-08-14,Database Support,Anjali,Reporting,Performance Issue,HIGH,Pending client,1.0,2,Met,
TKT00279,2024-02-08,,Application Support,Priya,Orders,Data Issue,High,Pending Client,,2,,
TKT00280,2024-03-21,2024-03-27,Integration Support,Manish,User Management,Performance Issue,Low,Pending Client,6.0,5,Breached,
TKT00281,2024-10-16,2024-10-19,Database Support,Neha,Payments,Bug,Low,closed,3.0,5,Met,5.0
TKT00282,2024-12-29,2024-12-29,Application Support,Sneha,Login,Bug,High,Closed,0.0,2,Met,4.0
TKT00283,2024-10-10,2024-10-10,Application Support,Rahul,Payments,Configuration Issue,HIGH,Pending Client,0.0,2,Met,
TKT00284,2024-03-03,2024-03-05,Database Support,Sandeep,Payments,Performance Issue,Medium,Resolved,2.0,3,Met,
TKT00285,2024-09-24,2024-09-26,Application Support,Rahul,Login,Bug,critical,Open,2.0,1,Breached,
TKT00286,2024-03-14,2024-03-15,Application Support,Rahul,API Integration ,Access Issue,High,resolved,1.0,2,Met,3.0
TKT00287,2024-08-18,,Application Support,Karthik,Login,Data Issue,critical,In Progress,,1,,
TKT00288,2024-11-13,2024-11-13,Infrastructure Support,Lakshmi,Login ,Performance Issue,Critical,resolved,0.0,1,Met,
TKT00289,2024-08-02,2024-08-02,Database Support,Rohit,Login,Performance Issue,High,Pending Client,0.0,2,Met,
TKT00290,2024-10-26,2024-11-01,Application Support,Priya,API Integration,Performance Issue,Low,resolved,6.0,5,Breached,2.0
TKT00291,2024-03-28,,Infrastructure Support,Naveen,Payments ,Bug,critical,Pending client,,1,,
TKT00292,2024-06-20,,Integration Support,Divya,User Management,Data Issue,Critical,In Progress,,1,,
TKT00293,2024-07-17,2024-07-20,Application Support,Sneha,Orders,Access Issue,critical,resolved,3.0,1,Breached,2.0
TKT00294,2024-03-20,2024-03-20,Application Support,Amit,API Integration,Bug,High,resolved,0.0,2,Met,3.0
TKT00295,2024-05-02,2024-05-06,Database Support,Sandeep,Reporting,Performance Issue,low,Resolved,4.0,5,Met,3.0
TKT00296,2024-09-15,2024-09-18,Infrastructure Support,Lakshmi,Payments,Data Issue,HIGH,resolved,3.0,2,Breached,
TKT00297,2024-07-07,2024-07-13,Database Support,Rohit,User Management,Performance Issue,Medium,resolved,6.0,3,Breached,3.0
TKT00298,2024-05-18,,Application Support,Karthik,Login,Access Issue,low,In Progress,,5,,
TKT00299,2024-02-14,2024-02-22,Database Support,Rohit,Login,Performance Issue,Low,Resolved,8.0,5,Breached,1.0
TKT00300,2024-09-13,,Application Support,Rahul,User Management,Data Issue,low,Pending Client,,5,,
TKT00301,2024-07-23,,Application Support,Priya,Orders,Configuration Issue,low,Pending Client,,5,,
TKT00302,2024-07-06,2024-07-06,Infrastructure Support,Kiran,Orders ,Configuration Issue,Critical,Pending client,0.0,1,Met,
TKT00303,2024-02-20,2024-02-22,Infrastructure Support,Kiran,Reporting,Data Issue,Low,Resolved,2.0,5,Met,4.0
TKT00304,2024-03-23,,Database Support,Vikram,Reporting,Bug,Medium,In Progress,,3,,
TKT00305,2024-11-22,2024-11-28,Infrastructure Support,Naveen,User Management,Data Issue,Low,Resolved,6.0,5,Breached,1.0
TKT00306,2024-01-01,2024-01-02,Integration Support,Divya,API Integration,Access Issue,High,closed,1.0,2,Met,5.0
TKT00307,2024-12-14,2024-12-14,Application Support,Karthik,User Management,Bug,critical,closed,0.0,1,Met,
TKT00308,2024-11-11,2024-11-18,Integration Support,Arjun,Reporting,Performance Issue,Low,resolved,7.0,5,Breached,1.0
TKT00309,2024-12-18,,Infrastructure Support,Harish,Orders,Access Issue,Low,Open,,5,,
TKT00310,2024-03-06,2024-03-08,Database Support,Neha,API Integration ,Access Issue,low,Open,2.0,5,Met,
TKT00311,2024-11-22,2024-11-25,Integration Support,Pooja,User Management,Configuration Issue,low,resolved,3.0,5,Met,3.0
TKT00312,2024-04-13,,Database Support,Rohit,Orders,Performance Issue,Critical,Pending Client,,1,,
TKT00313,2024-09-20,,Infrastructure Support,Harish,Payments,Configuration Issue,Critical,Open,,1,,
TKT00314,2024-10-15,2024-10-18,Integration Support,Pooja,API Integration,Configuration Issue,Medium,resolved,3.0,3,Met,3.0
TKT00315,2024-07-26,2024-07-29,Database Support,Anjali,User Management,Performance Issue,low,resolved,3.0,5,Met,
TKT00316,2024-05-23,,Integration Support,Divya,Payments,Bug,Critical,Pending Client,,1,,
TKT00317,2024-08-27,,Infrastructure Support,Naveen,Payments,Data Issue,HIGH,Pending client,,2,,
TKT00318,2024-06-18,,Application Support,Rahul,Reporting,Performance Issue,Critical,Pending Client,,1,,
TKT00319,2024-01-05,2024-01-05,Infrastructure Support,Harish,Payments,Access Issue,High,Pending client,0.0,2,Met,
TKT00320,2024-01-15,2024-01-20,Integration Support,Pooja,Login,Configuration Issue,Low,Closed,5.0,5,Met,3.0
TKT00321,2024-06-07,,Database Support,Sandeep,API Integration,Configuration Issue,Critical,Pending client,,1,,
TKT00322,2024-10-09,2024-10-10,Integration Support,Manish,Payments,Data Issue,critical,Pending client,1.0,1,Met,
TKT00323,2024-11-17,2024-11-20,Application Support,Rahul,Login,Access Issue,low,In Progress,3.0,5,Met,
TKT00324,2024-11-04,2024-11-04,Infrastructure Support,Harish,Reporting,Configuration Issue,High,closed,0.0,2,Met,
TKT00325,2024-01-21,,Database Support,Neha,API Integration,Performance Issue,Critical,Open,,1,,
TKT00326,2024-09-18,,Integration Support,Arjun,Login,Access Issue,low,In Progress,,5,,
TKT00327,2024-02-02,,Application Support,Karthik,API Integration,Performance Issue,High,Open,,2,,
TKT00328,2024-08-14,,Database Support,Anjali,Reporting,Data Issue,Critical,Pending client,,1,,
TKT00329,2024-11-16,2024-11-20,Integration Support,Tarun,Reporting,Performance Issue,Medium,Resolved,4.0,3,Breached,3.0
TKT00330,2024-10-19,2024-10-21,Application Support,Amit,User Management,Data Issue,Medium,In Progress,2.0,3,Met,
TKT00331,2024-01-15,2024-01-19,Database Support,Rohit,Orders,Access Issue,Low,resolved,4.0,5,Met,
TKT00332,2024-10-11,,Application Support,Priya,API Integration,Access Issue,High,In Progress,,2,,
TKT00333,2024-04-02,2024-04-02,Infrastructure Support,Harish,Orders,Bug,critical,resolved,0.0,1,Met,3.0
TKT00334,2024-05-08,,Integration Support,Arjun,Payments,Access Issue,Low,Open,,5,,
TKT00335,2024-07-27,2024-07-28,Application Support,Karthik,User Management,Access Issue,Critical,closed,1.0,1,Met,3.0
TKT00336,2024-12-17,,Application Support,Karthik,Login,Performance Issue,low,In Progress,,5,,
TKT00337,2024-07-10,2024-07-11,Database Support,Sandeep,Reporting,Bug,critical,Closed,1.0,1,Met,3.0
TKT00338,2024-03-02,2024-03-02,Application Support,Karthik,Payments,Performance Issue,High,Resolved,0.0,2,Met,3.0
TKT00339,2024-07-06,2024-07-06,Database Support,Sandeep,Login,Data Issue,critical,Pending client,0.0,1,Met,
TKT00340,2024-09-19,2024-09-20,Application Support,Amit,Login ,Configuration Issue,High,Pending client,1.0,2,Met,
TKT00341,2024-11-04,2024-11-09,Integration Support,Arjun,Orders,Access Issue,High,closed,5.0,2,Breached,
TKT00342,2024-08-16,2024-08-19,Database Support,Rohit,Orders,Configuration Issue,Low,Closed,3.0,5,Met,5.0
TKT00343,2024-05-12,2024-05-14,Application Support,Sneha,Login,Bug,low,Resolved,2.0,5,Met,
TKT00344,2024-12-19,2024-12-20,Infrastructure Support,Kiran,User Management ,Data Issue,Medium,Pending Client,1.0,3,Met,
TKT00345,2024-01-17,2024-01-17,Integration Support,Pooja,Reporting,Access Issue,HIGH,Closed,0.0,2,Met,
TKT00346,2024-04-27,2024-04-27,Infrastructure Support,Harish,Payments,Performance Issue,HIGH,closed,0.0,2,Met,5.0
TKT00347,2024-03-27,2024-03-28,Database Support,Sandeep,User Management,Bug,critical,Pending client,1.0,1,Met,
TKT00348,2024-06-20,,Infrastructure Support,Harish,Orders ,Data Issue,Critical,Open,,1,,
TKT00349,2024-12-09,2024-12-16,Infrastructure Support,Lakshmi,Login,Configuration Issue,Low,Resolved,7.0,5,Breached,2.0
TKT00350,2024-10-26,2024-10-27,Integration Support,Manish,User Management,Access Issue,Medium,Resolved,1.0,3,Met,3.0
TKT00351,2024-02-20,2024-02-29,Application Support,Priya,Reporting,Access Issue,Low,Pending client,9.0,5,Breached,
TKT00352,2024-06-23,,Database Support,Anjali,API Integration,Bug,High,Pending client,,2,,
TKT00353,2024-01-31,2024-02-01,Integration Support,Tarun,API Integration,Performance Issue,High,Pending client,1.0,2,Met,
TKT00354,2024-04-30,,Infrastructure Support,Lakshmi,Orders,Configuration Issue,low,Pending client,,5,,
TKT00355,2024-06-03,2024-06-05,Infrastructure Support,Harish,Reporting,Performance Issue,Medium,Resolved,2.0,3,Met,3.0
TKT00356,2024-12-03,,Integration Support,Manish,API Integration,Access Issue,Medium,Pending client,,3,,
TKT00357,2024-06-29,,Application Support,Karthik,Payments,Data Issue,Medium,Open,,3,,
TKT00358,2024-05-21,,Infrastructure Support,Naveen,Reporting,Data Issue,critical,Pending Client,,1,,
TKT00359,2024-01-25,,Integration Support,Pooja,API Integration,Bug,critical,In Progress,,1,,
TKT00360,2024-05-03,2024-05-03,Integration Support,Tarun,API Integration ,Bug,critical,Closed,0.0,1,Met,5.0
TKT00361,2024-04-06,,Application Support,Karthik,Orders,Configuration Issue,Critical,Pending Client,,1,,
TKT00362,2024-01-14,,Integration Support,Arjun,Payments,Data Issue,High,Open,,2,,
TKT00363,2024-01-24,2024-01-28,Integration Support,Pooja,Login,Performance Issue,low,closed,4.0,5,Met,4.0
TKT00364,2024-06-11,,Infrastructure Support,Meena,Reporting,Bug,Critical,Pending client,,1,,
TKT00365,2024-04-17,2024-04-17,Integration Support,Pooja,Login,Bug,critical,Resolved,0.0,1,Met,3.0
TKT00366,2024-10-28,2024-10-31,Integration Support,Divya,Orders,Access Issue,Low,Resolved,3.0,5,Met,5.0
TKT00367,2024-01-17,2024-01-22,Database Support,Sandeep,Orders,Performance Issue,low,Pending Client,5.0,5,Met,
TKT00368,2024-09-28,,Infrastructure Support,Lakshmi,Orders ,Data Issue,Medium,Pending Client,,3,,
TKT00369,2024-11-17,2024-11-17,Infrastructure Support,Naveen,API Integration,Data Issue,critical,resolved,0.0,1,Met,3.0
TKT00370,2024-04-14,2024-04-14,Database Support,Vikram,Login,Access Issue,Medium,Resolved,0.0,3,Met,5.0
TKT00371,2024-01-15,2024-01-19,Database Support,Anjali,API Integration,Configuration Issue,Medium,Pending client,4.0,3,Breached,
TKT00372,2024-07-18,,Infrastructure Support,Kiran,API Integration,Data Issue,low,Open,,5,,
TKT00373,2024-11-26,2024-11-27,Application Support,Rahul,API Integration,Bug,Critical,In Progress,1.0,1,Met,
TKT00374,2024-12-02,2024-12-07,Database Support,Sandeep,Reporting ,Performance Issue,HIGH,resolved,5.0,2,Breached,
TKT00375,2024-06-15,2024-06-15,Infrastructure Support,Kiran,Payments,Data Issue,critical,In Progress,0.0,1,Met,
TKT00376,2024-05-16,2024-05-16,Infrastructure Support,Kiran,User Management,Configuration Issue,HIGH,Resolved,0.0,2,Met,4.0
TKT00377,2024-12-15,,Application Support,Sneha,Payments,Configuration Issue,High,Open,,2,,
TKT00378,2024-08-10,2024-08-13,Database Support,Rohit,Login,Performance Issue,critical,Resolved,3.0,1,Breached,2.0
TKT00379,2024-03-18,,Application Support,Priya,Login,Configuration Issue,High,Pending client,,2,,
TKT00380,2024-12-06,2024-12-11,Infrastructure Support,Naveen,Reporting,Data Issue,Low,In Progress,5.0,5,Met,
TKT00381,2024-11-17,2024-11-23,Application Support,Karthik,Payments,Configuration Issue,low,Closed,6.0,5,Breached,
TKT00382,2024-01-11,2024-01-15,Database Support,Sandeep,Reporting,Bug,Low,Closed,4.0,5,Met,4.0
TKT00383,2024-08-07,2024-08-09,Application Support,Rahul,Reporting,Configuration Issue,Medium,Closed,2.0,3,Met,
TKT00384,2024-06-30,2024-07-01,Database Support,Sandeep,User Management,Bug,Medium,Open,1.0,3,Met,
TKT00385,2024-12-26,2024-12-26,Database Support,Anjali,API Integration,Bug,High,Resolved,0.0,2,Met,
TKT00386,2024-10-11,,Application Support,Priya,User Management,Bug,HIGH,Pending client,,2,,
TKT00387,2024-06-18,2024-06-20,Application Support,Sneha,User Management,Data Issue,Medium,In Progress,2.0,3,Met,
TKT00388,2024-08-02,2024-08-04,Integration Support,Divya,Reporting,Data Issue,Medium,In Progress,2.0,3,Met,
TKT00389,2024-11-07,2024-11-08,Infrastructure Support,Harish,Payments,Bug,critical,Pending Client,1.0,1,Met,
TKT00390,2024-11-13,2024-11-13,Database Support,Anjali,API Integration,Bug,Critical,Closed,0.0,1,Met,3.0
TKT00391,2024-10-22,2024-10-24,Integration Support,Divya,User Management,Data Issue,HIGH,Closed,2.0,2,Met,5.0
TKT00392,2024-11-18,,Integration Support,Tarun,User Management,Performance Issue,critical,In Progress,,1,,
TKT00393,2024-11-17,2024-11-17,Integration Support,Tarun,API Integration,Data Issue,Critical,resolved,0.0,1,Met,4.0
TKT00394,2024-10-19,2024-10-20,Infrastructure Support,Meena,User Management,Access Issue,HIGH,resolved,1.0,2,Met,3.0
TKT00395,2024-07-06,2024-07-06,Integration Support,Tarun,Payments,Access Issue,critical,resolved,0.0,1,Met,3.0
TKT00396,2024-07-14,2024-07-17,Infrastructure Support,Kiran,API Integration,Bug,High,Pending client,3.0,2,Breached,
TKT00397,2024-02-22,,Application Support,Sneha,Payments,Data Issue,HIGH,Pending client,,2,,
TKT00398,2024-07-21,2024-07-23,Integration Support,Divya,API Integration,Bug,High,Pending Client,2.0,2,Met,
TKT00399,2024-09-21,2024-09-28,Infrastructure Support,Harish,API Integration,Configuration Issue,low,Resolved,7.0,5,Breached,
TKT00400,2024-07-08,2024-07-12,Infrastructure Support,Lakshmi,API Integration,Configuration Issue,Medium,Pending client,4.0,3,Breached,
TKT00401,2024-10-29,2024-10-29,Database Support,Vikram,User Management,Data Issue,Critical,Resolved,0.0,1,Met,5.0
TKT00402,2024-08-12,2024-08-18,Integration Support,Manish,Payments,Data Issue,low,closed,6.0,5,Breached,2.0
TKT00403,2024-07-09,2024-07-09,Database Support,Anjali,Reporting,Data Issue,Medium,Closed,0.0,3,Met,4.0
TKT00404,2024-05-11,,Integration Support,Divya,Reporting,Access Issue,low,Pending client,,5,,
TKT00405,2024-02-02,2024-02-04,Database Support,Sandeep,Payments,Access Issue,High,resolved,2.0,2,Met,3.0
TKT00406,2024-09-11,2024-09-11,Infrastructure Support,Harish,Reporting,Access Issue,HIGH,Closed,0.0,2,Met,
TKT00407,2024-02-03,,Infrastructure Support,Harish,Reporting,Performance Issue,critical,Open,,1,,
TKT00408,2024-10-04,2024-10-04,Application Support,Priya,API Integration,Configuration Issue,HIGH,Closed,0.0,2,Met,4.0
TKT00409,2024-02-09,2024-02-11,Infrastructure Support,Harish,Login,Bug,critical,Closed,2.0,1,Breached,
TKT00410,2024-12-14,2024-12-18,Database Support,Sandeep,Reporting,Bug,low,resolved,4.0,5,Met,4.0
TKT00411,2024-01-26,2024-02-01,Infrastructure Support,Lakshmi,Payments,Performance Issue,low,Resolved,6.0,5,Breached,1.0
TKT00412,2024-05-14,2024-05-19,Application Support,Priya,User Management,Data Issue,Medium,closed,5.0,3,Breached,2.0
TKT00413,2024-12-14,2024-12-14,Integration Support,Tarun,Reporting,Access Issue,HIGH,Closed,0.0,2,Met,3.0
TKT00414,2024-03-08,2024-03-08,Infrastructure Support,Lakshmi,Orders,Data Issue,critical,Closed,0.0,1,Met,
TKT00415,2024-07-06,,Infrastructure Support,Harish,API Integration,Access Issue,critical,Pending client,,1,,
TKT00416,2024-07-28,,Application Support,Amit,Login,Access Issue,Critical,Pending client,,1,,
TKT00417,2024-10-30,,Infrastructure Support,Meena,Payments,Configuration Issue,low,Open,,5,,
TKT00418,2024-11-23,2024-11-23,Database Support,Anjali,Login,Configuration Issue,HIGH,closed,0.0,2,Met,
TKT00419,2024-10-14,2024-10-15,Application Support,Karthik,Reporting,Configuration Issue,Critical,Resolved,1.0,1,Met,5.0
TKT00420,2024-04-15,2024-04-15,Integration Support,Pooja,User Management,Configuration Issue,critical,closed,0.0,1,Met,3.0
TKT00421,2024-08-14,,Application Support,Sneha,Payments,Data Issue,Low,In Progress,,5,,
TKT00422,2024-04-29,2024-04-29,Database Support,Vikram,Payments,Performance Issue,High,Pending client,0.0,2,Met,
