Ticket_ID,Created_Date,Resolved_Date,Support_Team,Support_Engineer,Application_Module,Issue_Category,Priority,Ticket_Status,Resolution_Days,SLA_Target_Days,SLA_Status,CSAT_Score
TKT00239,2024-05-06,2024-05-07,Infrastructure Support,Kiran,Orders,Performance Issue,high,resolved,1,2,Met,NULL
TKT00240,2024-02-25,NULL,Integration Support,Manish,Payments,Data Issue,high,pending client,NULL,2,NULL,NULL
TKT00241,2024-09-01,NULL,Database Support,Sandeep,Login,Configuration Issue,medium,pending client,NULL,3,NULL,NULL
TKT00242,2024-02-19,NULL,Integration Support,Divya,Orders,Configuration Issue,critical,in progress,NULL,1,NULL,NULL
TKT00243,2024-09-16,NULL,Application Support,Amit,Payments,Bug,high,pending client,NULL,2,NULL,NULL
TKT00244,2024-07-28,2024-07-29,Integration Support,Pooja,Orders,Performance Issue,critical,resolved,1,1,Met,3
TKT00245,2024-11-03,2024-11-05,Database Support,Sandeep,Payments,Configuration Issue,critical,closed,2,1,Breached,3
TKT00246,2024-12-08,2024-12-08,Integration Support,Pooja,"Payments ",Configuration Issue,medium,resolved,0,3,Met,3
TKT00247,2024-05-24,NULL,Infrastructure Support,Naveen,User Management,Data Issue,high,open,NULL,2,NULL,NULL
TKT00248,2024-04-05,NULL,Infrastructure Support,Kiran,API Integration,Data Issue,critical,pending client,NULL,1,NULL,NULL
TKT00249,2024-02-06,2024-02-08,Application Support,Amit,User Management,Performance Issue,medium,closed,2,3,Met,3
TKT00250,2024-02-25,NULL,Integration Support,Divya,"User Management ",Bug,high,open,NULL,2,NULL,NULL
TKT00251,2024-11-12,2024-11-12,Database Support,Vikram,Payments,Bug,critical,resolved,0,1,Met,NULL
TKT00252,2024-01-10,NULL,Application Support,Rahul,Login,Configuration Issue,high,open,NULL,2,NULL,NULL
TKT00253,2024-05-19,2024-05-19,Application Support,Amit,Login,Configuration Issue,critical,closed,0,1,Met,5
TKT00254,2024-03-11,2024-03-13,Integration Support,Arjun,Login,Bug,high,resolved,2,2,Met,3
TKT00255,2024-07-18,NULL,Infrastructure Support,Harish,Payments,Bug,low,in progress,NULL,5,NULL,NULL
TKT00256,2024-07-24,2024-07-27,Application Support,Sneha,Login,Data Issue,high,resolved,3,2,Breached,3
TKT00257,2024-09-21,2024-09-22,Integration Support,Divya,User Management,Bug,high,resolved,1,2,Met,4
TKT00258,2024-04-05,2024-04-06,Infrastructure Support,Naveen,Orders,Bug,medium,closed,1,3,Met,3
TKT00259,2024-08-20,2024-08-21,Application Support,Priya,"Payments ",Performance Issue,high,closed,1,2,Met,3
TKT00260,2024-01-19,2024-01-25,Integration Support,Tarun,"Orders ",Access Issue,low,closed,6,5,Breached,3
TKT00261,2024-06-26,2024-06-30,Database Support,Vikram,Orders,Bug,high,resolved,4,2,Breached,NULL
TKT00262,2024-03-16,NULL,Integration Support,Arjun,Reporting,Access Issue,medium,open,NULL,3,NULL,NULL
TKT00263,2024-05-04,2024-05-04,Integration Support,Divya,User Management,Data Issue,high,closed,0,2,Met,4
TKT00264,2024-07-06,2024-07-11,Database Support,Neha,Payments,Access Issue,low,open,5,5,Met,NULL
TKT00265,2024-06-19,2024-06-22,Infrastructure Support,Harish,Orders,Bug,critical,resolved,3,1,Breached,NULL
TKT00266,2024-05-02,NULL,Infrastructure Support,Naveen,Orders,Configuration Issue,low,pending client,NULL,5,NULL,NULL
TKT00267,2024-01-12,2024-01-16,Integration Support,Pooja,Orders,Bug,low,resolved,4,5,Met,5
TKT00268,2024-08-13,2024-08-18,Infrastructure Support,Naveen,User Management,Performance Issue,low,pending client,5,5,Met,NULL
TKT00269,2024-06-29,2024-07-03,Database Support,Anjali,Reporting,Data Issue,low,resolved,4,5,Met,5
TKT00270,2024-11-18,2024-11-21,Integration Support,Tarun,"Login ",Performance Issue,high,resolved,3,2,Breached,1
TKT00271,2024-08-01,2024-08-01,Application Support,Sneha,Reporting,Access Issue,critical,pending client,0,1,Met,NULL
TKT00272,2024-06-29,NULL,Infrastructure Support,Harish,API Integration,Performance Issue,high,pending client,NULL,2,NULL,NULL
TKT00273,2024-08-15,NULL,Infrastructure Support,Meena,Login,Performance Issue,high,pending client,NULL,2,NULL,NULL
TKT00274,2024-04-28,2024-04-29,Database Support,Neha,User Management,Performance Issue,medium,closed,1,3,Met,4
TKT00275,2024-01-14,2024-01-16,Database Support,Rohit,Payments,Performance Issue,critical,closed,2,1,Breached,2
TKT00276,2024-09-21,NULL,Integration Support,Tarun,User Management,Performance Issue,medium,in progress,NULL,3,NULL,NULL
TKT00277,2024-04-27,2024-04-28,Integration Support,Divya,Login,Bug,medium,closed,1,3,Met,5
TKT00278,2024-08-13,2024-08-14,Database Support,Anjali,Reporting,Performance Issue,high,pending client,1,2,Met,NULL
TKT00279,2024-02-08,NULL,Application Support,Priya,Orders,Data Issue,high,pending client,NULL,2,NULL,NULL
TKT00280,2024-03-21,2024-03-27,Integration Support,Manish,User Management,Performance Issue,low,pending client,6,5,Breached,NULL
TKT00281,2024-10-16,2024-10-19,Database Support,Neha,Payments,Bug,low,closed,3,5,Met,5
TKT00282,2024-12-29,2024-12-29,Application Support,Sneha,Login,Bug,high,closed,0,2,Met,4
TKT00283,2024-10-10,2024-10-10,Application Support,Rahul,Payments,Configuration Issue,high,pending client,0,2,Met,NULL
TKT00284,2024-03-03,2024-03-05,Database Support,Sandeep,Payments,Performance Issue,medium,resolved,2,3,Met,NULL
TKT00285,2024-09-24,2024-09-26,Application Support,Rahul,Login,Bug,critical,open,2,1,Breached,NULL
TKT00286,2024-03-14,2024-03-15,Application Support,Rahul,"API Integration ",Access Issue,high,resolved,1,2,Met,3
TKT00287,2024-08-18,NULL,Application Support,Karthik,Login,Data Issue,critical,in progress,NULL,1,NULL,NULL
TKT00288,2024-11-13,2024-11-13,Infrastructure Support,Lakshmi,"Login ",Performance Issue,critical,resolved,0,1,Met,NULL
TKT00289,2024-08-02,2024-08-02,Database Support,Rohit,Login,Performance Issue,high,pending client,0,2,Met,NULL
TKT00290,2024-10-26,2024-11-01,Application Support,Priya,API Integration,Performance Issue,low,resolved,6,5,Breached,2
TKT00291,2024-03-28,NULL,Infrastructure Support,Naveen,"Payments ",Bug,critical,pending client,NULL,1,NULL,NULL
TKT00292,2024-06-20,NULL,Integration Support,Divya,User Management,Data Issue,critical,in progress,NULL,1,NULL,NULL
TKT00293,2024-07-17,2024-07-20,Application Support,Sneha,Orders,Access Issue,critical,resolved,3,1,Breached,2
TKT00294,2024-03-20,2024-03-20,Application Support,Amit,API Integration,Bug,high,resolved,0,2,Met,3
TKT00295,2024-05-02,2024-05-06,Database Support,Sandeep,Reporting,Performance Issue,low,resolved,4,5,Met,3
TKT00296,2024-09-15,2024-09-18,Infrastructure Support,Lakshmi,Payments,Data Issue,high,resolved,3,2,Breached,NULL
TKT00297,2024-07-07,2024-07-13,Database Support,Rohit,User Management,Performance Issue,medium,resolved,6,3,Breached,3
TKT00298,2024-05-18,NULL,Application Support,Karthik,Login,Access Issue,low,in progress,NULL,5,NULL,NULL
TKT00299,2024-02-14,2024-02-22,Database Support,Rohit,Login,Performance Issue,low,resolved,8,5,Breached,1
TKT00300,2024-09-13,NULL,Application Support,Rahul,User Management,Data Issue,low,pending client,NULL,5,NULL,NULL
TKT00301,2024-07-23,NULL,Application Support,Priya,Orders,Configuration Issue,low,pending client,NULL,5,NULL,NULL
TKT00302,2024-07-06,2024-07-06,Infrastructure Support,Kiran,"Orders ",Configuration Issue,critical,pending client,0,1,Met,NULL
TKT00303,2024-02-20,2024-02-22,Infrastructure Support,Kiran,Reporting,Data Issue,low,resolved,2,5,Met,4
TKT00304,2024-03-23,NULL,Database Support,Vikram,Reporting,Bug,medium,in progress,NULL,3,NULL,NULL
TKT00305,2024-11-22,2024-11-28,Infrastructure Support,Naveen,User Management,Data Issue,low,resolved,6,5,Breached,1
TKT00306,2024-01-01,2024-01-02,Integration Support,Divya,API Integration,Access Issue,high,closed,1,2,Met,5
TKT00307,2024-12-14,2024-12-14,Application Support,Karthik,User Management,Bug,critical,closed,0,1,Met,NULL
TKT00308,2024-11-11,2024-11-18,Integration Support,Arjun,Reporting,Performance Issue,low,resolved,7,5,Breached,1
TKT00309,2024-12-18,NULL,Infrastructure Support,Harish,Orders,Access Issue,low,open,NULL,5,NULL,NULL
TKT00310,2024-03-06,2024-03-08,Database Support,Neha,"API Integration ",Access Issue,low,open,2,5,Met,NULL
TKT00311,2024-11-22,2024-11-25,Integration Support,Pooja,User Management,Configuration Issue,low,resolved,3,5,Met,3
TKT00312,2024-04-13,NULL,Database Support,Rohit,Orders,Performance Issue,critical,pending client,NULL,1,NULL,NULL
TKT00313,2024-09-20,NULL,Infrastructure Support,Harish,Payments,Configuration Issue,critical,open,NULL,1,NULL,NULL
TKT00314,2024-10-15,2024-10-18,Integration Support,Pooja,API Integration,Configuration Issue,medium,resolved,3,3,Met,3
TKT00315,2024-07-26,2024-07-29,Database Support,Anjali,User Management,Performance Issue,low,resolved,3,5,Met,NULL
TKT00316,2024-05-23,NULL,Integration Support,Divya,Payments,Bug,critical,pending client,NULL,1,NULL,NULL
TKT00317,2024-08-27,NULL,Infrastructure Support,Naveen,Payments,Data Issue,high,pending client,NULL,2,NULL,NULL
TKT00318,2024-06-18,NULL,Application Support,Rahul,Reporting,Performance Issue,critical,pending client,NULL,1,NULL,NULL
TKT00319,2024-01-05,2024-01-05,Infrastructure Support,Harish,Payments,Access Issue,high,pending client,0,2,Met,NULL
TKT00320,2024-01-15,2024-01-20,Integration Support,Pooja,Login,Configuration Issue,low,closed,5,5,Met,3
TKT00321,2024-06-07,NULL,Database Support,Sandeep,API Integration,Configuration Issue,critical,pending client,NULL,1,NULL,NULL
TKT00322,2024-10-09,2024-10-10,Integration Support,Manish,Payments,Data Issue,critical,pending client,1,1,Met,NULL
TKT00323,2024-11-17,2024-11-20,Application Support,Rahul,Login,Access Issue,low,in progress,3,5,Met,NULL
TKT00324,2024-11-04,2024-11-04,Infrastructure Support,Harish,Reporting,Configuration Issue,high,closed,0,2,Met,NULL
TKT00325,2024-01-21,NULL,Database Support,Neha,API Integration,Performance Issue,critical,open,NULL,1,NULL,NULL
TKT00326,2024-09-18,NULL,Integration Support,Arjun,Login,Access Issue,low,in progress,NULL,5,NULL,NULL
TKT00327,2024-02-02,NULL,Application Support,Karthik,API Integration,Performance Issue,high,open,NULL,2,NULL,NULL
TKT00328,2024-08-14,NULL,Database Support,Anjali,Reporting,Data Issue,critical,pending client,NULL,1,NULL,NULL
TKT00329,2024-11-16,2024-11-20,Integration Support,Tarun,Reporting,Performance Issue,medium,resolved,4,3,Breached,3
TKT00330,2024-10-19,2024-10-21,Application Support,Amit,User Management,Data Issue,medium,in progress,2,3,Met,NULL
TKT00331,2024-01-15,2024-01-19,Database Support,Rohit,Orders,Access Issue,low,resolved,4,5,Met,NULL
TKT00332,2024-10-11,NULL,Application Support,Priya,API Integration,Access Issue,high,in progress,NULL,2,NULL,NULL
TKT00333,2024-04-02,2024-04-02,Infrastructure Support,Harish,Orders,Bug,critical,resolved,0,1,Met,3
TKT00334,2024-05-08,NULL,Integration Support,Arjun,Payments,Access Issue,low,open,NULL,5,NULL,NULL
TKT00335,2024-07-27,2024-07-28,Application Support,Karthik,User Management,Access Issue,critical,closed,1,1,Met,3
TKT00336,2024-12-17,NULL,Application Support,Karthik,Login,Performance Issue,low,in progress,NULL,5,NULL,NULL
TKT00337,2024-07-10,2024-07-11,Database Support,Sandeep,Reporting,Bug,critical,closed,1,1,Met,3
TKT00338,2024-03-02,2024-03-02,Application Support,Karthik,Payments,Performance Issue,high,resolved,0,2,Met,3
TKT00339,2024-07-06,2024-07-06,Database Support,Sandeep,Login,Data Issue,critical,pending client,0,1,Met,NULL
TKT00340,2024-09-19,2024-09-20,Application Support,Amit,"Login ",Configuration Issue,high,pending client,1,2,Met,NULL
TKT00341,2024-11-04,2024-11-09,Integration Support,Arjun,Orders,Access Issue,high,closed,5,2,Breached,NULL
TKT00342,2024-08-16,2024-08-19,Database Support,Rohit,Orders,Configuration Issue,low,closed,3,5,Met,5
TKT00343,2024-05-12,2024-05-14,Application Support,Sneha,Login,Bug,low,resolved,2,5,Met,NULL
TKT00344,2024-12-19,2024-12-20,Infrastructure Support,Kiran,"User Management ",Data Issue,medium,pending client,1,3,Met,NULL
TKT00345,2024-01-17,2024-01-17,Integration Support,Pooja,Reporting,Access Issue,high,closed,0,2,Met,NULL
TKT00346,2024-04-27,2024-04-27,Infrastructure Support,Harish,Payments,Performance Issue,high,closed,0,2,Met,5
TKT00347,2024-03-27,2024-03-28,Database Support,Sandeep,User Management,Bug,critical,pending client,1,1,Met,NULL
TKT00348,2024-06-20,NULL,Infrastructure Support,Harish,"Orders ",Data Issue,critical,open,NULL,1,NULL,NULL
TKT00349,2024-12-09,2024-12-16,Infrastructure Support,Lakshmi,Login,Configuration Issue,low,resolved,7,5,Breached,2
TKT00350,2024-10-26,2024-10-27,Integration Support,Manish,User Management,Access Issue,medium,resolved,1,3,Met,3
TKT00351,2024-02-20,2024-02-29,Application Support,Priya,Reporting,Access Issue,low,pending client,9,5,Breached,NULL
TKT00352,2024-06-23,NULL,Database Support,Anjali,API Integration,Bug,high,pending client,NULL,2,NULL,NULL
TKT00353,2024-01-31,2024-02-01,Integration Support,Tarun,API Integration,Performance Issue,high,pending client,1,2,Met,NULL
TKT00354,2024-04-30,NULL,Infrastructure Support,Lakshmi,Orders,Configuration Issue,low,pending client,NULL,5,NULL,NULL
TKT00355,2024-06-03,2024-06-05,Infrastructure Support,Harish,Reporting,Performance Issue,medium,resolved,2,3,Met,3
TKT00356,2024-12-03,NULL,Integration Support,Manish,API Integration,Access Issue,medium,pending client,NULL,3,NULL,NULL
TKT00357,2024-06-29,NULL,Application Support,Karthik,Payments,Data Issue,medium,open,NULL,3,NULL,NULL
TKT00358,2024-05-21,NULL,Infrastructure Support,Naveen,Reporting,Data Issue,critical,pending client,NULL,1,NULL,NULL
TKT00359,2024-01-25,NULL,Integration Support,Pooja,API Integration,Bug,critical,in progress,NULL,1,NULL,NULL
TKT00360,2024-05-03,2024-05-03,Integration Support,Tarun,"API Integration ",Bug,critical,closed,0,1,Met,5
TKT00361,2024-04-06,NULL,Application Support,Karthik,Orders,Configuration Issue,critical,pending client,NULL,1,NULL,NULL
TKT00362,2024-01-14,NULL,Integration Support,Arjun,Payments,Data Issue,high,open,NULL,2,NULL,NULL
TKT00363,2024-01-24,2024-01-28,Integration Support,Pooja,Login,Performance Issue,low,closed,4,5,Met,4
TKT00364,2024-06-11,NULL,Infrastructure Support,Meena,Reporting,Bug,critical,pending client,NULL,1,NULL,NULL
TKT00365,2024-04-17,2024-04-17,Integration Support,Pooja,Login,Bug,critical,resolved,0,1,Met,3
TKT00366,2024-10-28,2024-10-31,Integration Support,Divya,Orders,Access Issue,low,resolved,3,5,Met,5
TKT00367,2024-01-17,2024-01-22,Database Support,Sandeep,Orders,Performance Issue,low,pending client,5,5,Met,NULL
TKT00368,2024-09-28,NULL,Infrastructure Support,Lakshmi,"Orders ",Data Issue,medium,pending client,NULL,3,NULL,NULL
TKT00369,2024-11-17,2024-11-17,Infrastructure Support,Naveen,API Integration,Data Issue,critical,resolved,0,1,Met,3
TKT00370,2024-04-14,2024-04-14,Database Support,Vikram,Login,Access Issue,medium,resolved,0,3,Met,5
TKT00371,2024-01-15,2024-01-19,Database Support,Anjali,API Integration,Configuration Issue,medium,pending client,4,3,Breached,NULL
TKT00372,2024-07-18,NULL,Infrastructure Support,Kiran,API Integration,Data Issue,low,open,NULL,5,NULL,NULL
TKT00373,2024-11-26,2024-11-27,Application Support,Rahul,API Integration,Bug,critical,in progress,1,1,Met,NULL
TKT00374,2024-12-02,2024-12-07,Database Support,Sandeep,"Reporting ",Performance Issue,high,resolved,5,2,Breached,NULL
TKT00375,2024-06-15,2024-06-15,Infrastructure Support,Kiran,Payments,Data Issue,critical,in progress,0,1,Met,NULL
TKT00376,2024-05-16,2024-05-16,Infrastructure Support,Kiran,User Management,Configuration Issue,high,resolved,0,2,Met,4
TKT00377,2024-12-15,NULL,Application Support,Sneha,Payments,Configuration Issue,high,open,NULL,2,NULL,NULL
TKT00378,2024-08-10,2024-08-13,Database Support,Rohit,Login,Performance Issue,critical,resolved,3,1,Breached,2
TKT00379,2024-03-18,NULL,Application Support,Priya,Login,Configuration Issue,high,pending client,NULL,2,NULL,NULL
TKT00380,2024-12-06,2024-12-11,Infrastructure Support,Naveen,Reporting,Data Issue,low,in progress,5,5,Met,NULL
TKT00381,2024-11-17,2024-11-23,Application Support,Karthik,Payments,Configuration Issue,low,closed,6,5,Breached,NULL
TKT00382,2024-01-11,2024-01-15,Database Support,Sandeep,Reporting,Bug,low,closed,4,5,Met,4
TKT00383,2024-08-07,2024-08-09,Application Support,Rahul,Reporting,Configuration Issue,medium,closed,2,3,Met,NULL
TKT00384,2024-06-30,2024-07-01,Database Support,Sandeep,User Management,Bug,medium,open,1,3,Met,NULL
TKT00385,2024-12-26,2024-12-26,Database Support,Anjali,API Integration,Bug,high,resolved,0,2,Met,NULL
TKT00386,2024-10-11,NULL,Application Support,Priya,User Management,Bug,high,pending client,NULL,2,NULL,NULL
TKT00387,2024-06-18,2024-06-20,Application Support,Sneha,User Management,Data Issue,medium,in progress,2,3,Met,NULL
TKT00388,2024-08-02,2024-08-04,Integration Support,Divya,Reporting,Data Issue,medium,in progress,2,3,Met,NULL
TKT00389,2024-11-07,2024-11-08,Infrastructure Support,Harish,Payments,Bug,critical,pending client,1,1,Met,NULL
TKT00390,2024-11-13,2024-11-13,Database Support,Anjali,API Integration,Bug,critical,closed,0,1,Met,3
TKT00391,2024-10-22,2024-10-24,Integration Support,Divya,User Management,Data Issue,high,closed,2,2,Met,5
TKT00392,2024-11-18,NULL,Integration Support,Tarun,User Management,Performance Issue,critical,in progress,NULL,1,NULL,NULL
TKT00393,2024-11-17,2024-11-17,Integration Support,Tarun,API Integration,Data Issue,critical,resolved,0,1,Met,4
TKT00394,2024-10-19,2024-10-20,Infrastructure Support,Meena,User Management,Access Issue,high,resolved,1,2,Met,3
TKT00395,2024-07-06,2024-07-06,Integration Support,Tarun,Payments,Access Issue,critical,resolved,0,1,Met,3
TKT00396,2024-07-14,2024-07-17,Infrastructure Support,Kiran,API Integration,Bug,high,pending client,3,2,Breached,NULL
TKT00397,2024-02-22,NULL,Application Support,Sneha,Payments,Data Issue,high,pending client,NULL,2,NULL,NULL
TKT00398,2024-07-21,2024-07-23,Integration Support,Divya,API Integration,Bug,high,pending client,2,2,Met,NULL
TKT00399,2024-09-21,2024-09-28,Infrastructure Support,Harish,API Integration,Configuration Issue,low,resolved,7,5,Breached,NULL
TKT00400,2024-07-08,2024-07-12,Infrastructure Support,Lakshmi,API Integration,Configuration Issue,medium,pending client,4,3,Breached,NULL
TKT00401,2024-10-29,2024-10-29,Database Support,Vikram,User Management,Data Issue,critical,resolved,0,1,Met,5
TKT00402,2024-08-12,2024-08-18,Integration Support,Manish,Payments,Data Issue,low,closed,6,5,Breached,2
TKT00403,2024-07-09,2024-07-09,Database Support,Anjali,Reporting,Data Issue,medium,closed,0,3,Met,4
TKT00404,2024-05-11,NULL,Integration Support,Divya,Reporting,Access Issue,low,pending client,NULL,5,NULL,NULL
